,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,validation
0,Mat_linear3,11,9,99,1,2,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
1,Mat_linear3,11,9,99,1,2,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
2,Mat_linear3,11,9,99,1,2,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
3,Mat_linear3,11,9,99,1,2,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
4,Mat_linear3,11,9,99,1,2,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
5,Mat_linear3,11,9,99,1,2,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
6,Mat_linear3,11,9,99,1,2,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
7,Mat_linear3,11,9,99,1,2,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
8,Mat_linear3,11,9,99,1,2,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
9,Mat_linear3,11,9,99,1,2,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:00:03,Or missing results in the file
10,Mat_linear3,11,9,99,1,2,0,0,0,permutation_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
11,Mat_linear3,11,9,99,1,2,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
12,Mat_linear3,11,9,99,1,2,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
13,Mat_linear3,11,9,99,1,2,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
14,Mat_linear4,13,11,143,1,3,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
15,Mat_linear4,13,11,143,1,3,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
16,Mat_linear4,13,11,143,1,3,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
17,Mat_linear4,13,11,143,1,3,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
18,Mat_linear4,13,11,143,1,3,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
19,Mat_linear4,13,11,143,1,3,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
20,Mat_linear4,13,11,143,1,3,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
21,Mat_linear4,13,11,143,1,3,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
22,Mat_linear4,13,11,143,1,3,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
23,Mat_linear4,13,11,143,1,3,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:01:15,Or missing results in the file
24,Mat_linear4,13,11,143,1,3,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
25,Mat_linear4,13,11,143,1,3,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
26,Mat_linear4,13,11,143,1,3,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
27,Mat_linear4,13,11,143,1,3,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
28,Mat_linear5,15,13,195,2,5,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
29,Mat_linear5,15,13,195,2,5,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:06,valid solution
30,Mat_linear5,15,13,195,2,5,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
31,Mat_linear5,15,13,195,2,5,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
32,Mat_linear5,15,13,195,2,5,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
33,Mat_linear5,15,13,195,2,5,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
34,Mat_linear5,15,13,195,2,5,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
35,Mat_linear5,15,13,195,2,5,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
36,Mat_linear5,15,13,195,2,5,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
37,Mat_linear5,15,13,195,2,5,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:02:22,Or missing results in the file
38,Mat_linear5,15,13,195,2,5,0,0,0,permutation_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
39,Mat_linear5,15,13,195,2,5,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
40,Mat_linear5,15,13,195,2,5,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
41,Mat_linear5,15,13,195,2,5,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
42,Mat_linear6,17,15,255,3,3,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
43,Mat_linear6,17,15,255,3,3,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
44,Mat_linear6,17,15,255,3,3,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
45,Mat_linear6,17,15,255,3,3,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
46,Mat_linear6,17,15,255,3,3,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
47,Mat_linear6,17,15,255,3,3,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
48,Mat_linear6,17,15,255,3,3,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
49,Mat_linear6,17,15,255,3,3,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
50,Mat_linear6,17,15,255,3,3,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
51,Mat_linear6,17,15,255,3,3,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:01:02,
52,Mat_linear6,17,15,255,3,3,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
53,Mat_linear6,17,15,255,3,3,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
54,Mat_linear6,17,15,255,3,3,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
55,Mat_linear6,17,15,255,3,3,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
56,Mat_linear7,19,17,323,1,3,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
57,Mat_linear7,19,17,323,1,3,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:13,valid solution
58,Mat_linear7,19,17,323,1,3,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
59,Mat_linear7,19,17,323,1,3,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
60,Mat_linear7,19,17,323,1,3,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
61,Mat_linear7,19,17,323,1,3,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
62,Mat_linear7,19,17,323,1,3,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
63,Mat_linear7,19,17,323,1,3,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
64,Mat_linear7,19,17,323,1,3,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
65,Mat_linear7,19,17,323,1,3,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:41:17,Or missing results in the file
66,Mat_linear7,19,17,323,1,3,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
67,Mat_linear7,19,17,323,1,3,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
68,Mat_linear7,19,17,323,1,3,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
69,Mat_linear7,19,17,323,1,3,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
70,Mat_linear8,21,19,399,4,5,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
71,Mat_linear8,21,19,399,4,5,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:14,valid solution
72,Mat_linear8,21,19,399,4,5,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
73,Mat_linear8,21,19,399,4,5,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
74,Mat_linear8,21,19,399,4,5,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
75,Mat_linear8,21,19,399,4,5,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
76,Mat_linear8,21,19,399,4,5,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
77,Mat_linear8,21,19,399,4,5,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
78,Mat_linear8,21,19,399,4,5,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
79,Mat_linear8,21,19,399,4,5,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:01:55,
80,Mat_linear8,21,19,399,4,5,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
81,Mat_linear8,21,19,399,4,5,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
82,Mat_linear8,21,19,399,4,5,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:1,valid-solution
83,Mat_linear8,21,19,399,4,5,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
84,Mat_linear9,23,21,483,7,4,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
85,Mat_linear9,23,21,483,7,4,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:19,valid solution
86,Mat_linear9,23,21,483,7,4,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
87,Mat_linear9,23,21,483,7,4,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
88,Mat_linear9,23,21,483,7,4,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
89,Mat_linear9,23,21,483,7,4,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:08,valid solution
90,Mat_linear9,23,21,483,7,4,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
91,Mat_linear9,23,21,483,7,4,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
92,Mat_linear9,23,21,483,7,4,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
93,Mat_linear9,23,21,483,7,4,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,00:03:46,
94,Mat_linear9,23,21,483,7,4,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
95,Mat_linear9,23,21,483,7,4,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
96,Mat_linear9,23,21,483,7,4,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,linear_fitting/,unknown,0:31:30,no-solution-to-validate
97,Mat_linear9,23,21,483,7,4,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
98,Mat_linear10,25,23,575,5,7,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
99,Mat_linear10,25,23,575,5,7,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:40,valid solution
100,Mat_linear10,25,23,575,5,7,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
101,Mat_linear10,25,23,575,5,7,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
102,Mat_linear10,25,23,575,5,7,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
103,Mat_linear10,25,23,575,5,7,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:07,valid solution
104,Mat_linear10,25,23,575,5,7,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
105,Mat_linear10,25,23,575,5,7,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
106,Mat_linear10,25,23,575,5,7,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
107,Mat_linear10,25,23,575,5,7,0,0,0,permutation_model,coinbc,10,no,equal by permutation,linear_fitting/,not equivalent,25:25:32,
108,Mat_linear10,25,23,575,5,7,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
109,Mat_linear10,25,23,575,5,7,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
110,Mat_linear10,25,23,575,5,7,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:20:36,valid-solution
111,Mat_linear10,25,23,575,5,7,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
112,Mat_linear11,27,25,675,6,3,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
113,Mat_linear11,27,25,675,6,3,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:01:03,valid solution
114,Mat_linear11,27,25,675,6,3,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
115,Mat_linear11,27,25,675,6,3,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
116,Mat_linear11,27,25,675,6,3,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
117,Mat_linear11,27,25,675,6,3,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:07,valid solution
118,Mat_linear11,27,25,675,6,3,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
119,Mat_linear11,27,25,675,6,3,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
120,Mat_linear11,27,25,675,6,3,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
121,Mat_linear11,27,25,675,6,3,0,0,0,permutation_model,coinbc,10,yes,equal by permutation,linear_fitting/,unknown due to timeout,48:19:44,
122,Mat_linear11,27,25,675,6,3,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
123,Mat_linear11,27,25,675,6,3,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:00,valid solution
124,Mat_linear11,27,25,675,6,3,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:8:52,valid-solution
125,Mat_linear11,27,25,675,6,3,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
126,Mat_linear12,29,27,783,1,6,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
127,Mat_linear12,29,27,783,1,6,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:01:37,valid solution
128,Mat_linear12,29,27,783,1,6,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
129,Mat_linear12,29,27,783,1,6,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
130,Mat_linear12,29,27,783,1,6,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
131,Mat_linear12,29,27,783,1,6,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:11,valid solution
132,Mat_linear12,29,27,783,1,6,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
133,Mat_linear12,29,27,783,1,6,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
134,Mat_linear12,29,27,783,1,6,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
135,Mat_linear12,29,27,783,1,6,0,0,0,permutation_model,coinbc,10,yes,equal by permutation,linear_fitting/,unknown due to timeout,48:49:13,
136,Mat_linear12,29,27,783,1,6,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
137,Mat_linear12,29,27,783,1,6,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
138,Mat_linear12,29,27,783,1,6,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,linear_fitting/,unknown,0:31:30,no-solution-to-validate
139,Mat_linear12,29,27,783,1,6,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
140,Mat_linear13,31,29,899,4,10,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
141,Mat_linear13,31,29,899,4,10,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:01:36,valid solution
142,Mat_linear13,31,29,899,4,10,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
143,Mat_linear13,31,29,899,4,10,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
144,Mat_linear13,31,29,899,4,10,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
145,Mat_linear13,31,29,899,4,10,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:10,valid solution
146,Mat_linear13,31,29,899,4,10,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
147,Mat_linear13,31,29,899,4,10,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
148,Mat_linear13,31,29,899,4,10,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
149,Mat_linear13,31,29,899,4,10,0,0,0,permutation_model,coinbc,10,yes,equal by permutation,linear_fitting/,unknown due to timeout,49:54:53,
150,Mat_linear13,31,29,899,4,10,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
151,Mat_linear13,31,29,899,4,10,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
152,Mat_linear13,31,29,899,4,10,0,0,0,algo,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:2,valid-solution
153,Mat_linear13,31,29,899,4,10,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
154,Mat_linear14,33,31,1023,8,12,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
155,Mat_linear14,33,31,1023,8,12,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:03:25,valid solution
156,Mat_linear14,33,31,1023,8,12,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
157,Mat_linear14,33,31,1023,8,12,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
158,Mat_linear14,33,31,1023,8,12,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
159,Mat_linear14,33,31,1023,8,12,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:11,valid solution
160,Mat_linear14,33,31,1023,8,12,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:06,valid solution
161,Mat_linear14,33,31,1023,8,12,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
162,Mat_linear14,33,31,1023,8,12,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
163,Mat_linear14,33,31,1023,8,12,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
164,Mat_linear14,33,31,1023,8,12,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
165,Mat_linear14,33,31,1023,8,12,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
166,Mat_linear14,33,31,1023,8,12,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,linear_fitting/,unknown,0:31:30,no-solution-to-validate
167,Mat_linear14,33,31,1023,8,12,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
168,Mat_linear15,35,33,1155,9,8,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:06,valid solution
169,Mat_linear15,35,33,1155,9,8,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:03:25,valid solution
170,Mat_linear15,35,33,1155,9,8,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
171,Mat_linear15,35,33,1155,9,8,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:02,valid solution
172,Mat_linear15,35,33,1155,9,8,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
173,Mat_linear15,35,33,1155,9,8,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:00:40,valid solution
174,Mat_linear15,35,33,1155,9,8,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:06,valid solution
175,Mat_linear15,35,33,1155,9,8,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
176,Mat_linear15,35,33,1155,9,8,0,0,0,permutation_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
177,Mat_linear15,35,33,1155,9,8,0,0,0,permutation_model,coinbc,10,yes,equal by permutation,linear_fitting/,unknown due to timeout,49:12:50,
178,Mat_linear15,35,33,1155,9,8,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,linear_fitting/,unknown, ,no result file
179,Mat_linear15,35,33,1155,9,8,0,0,0,permutation_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
180,Mat_linear15,35,33,1155,9,8,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,linear_fitting/,unknown,0:31:30,no-solution-to-validate
181,Mat_linear15,35,33,1155,9,8,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,linear_fitting/,equivalent,0:0:0,valid-solution
182,Mat_linear16,37,35,1295,10,6,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:04,valid solution
183,Mat_linear16,37,35,1295,10,6,0,0,0,theorem_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:06:00,valid solution
184,Mat_linear16,37,35,1295,10,6,0,0,0,theorem_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:05,valid solution
185,Mat_linear16,37,35,1295,10,6,0,0,0,theorem_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
186,Mat_linear16,37,35,1295,10,6,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,linear_fitting/,equivalent,00:00:03,valid solution
187,Mat_linear16,37,35,1295,10,6,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,linear_fitting/,equivalent,00:01:03,valid solution
188,Mat_linear16,37,35,1295,10,6,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,linear_fitting/,equivalent,00:00:07,valid solution
189,Mat_linear16,37,35,1295,10,6,0,0,0,quadratic_model,gecode,10,no,equal by permutation,linear_fitting/,equivalent,00:00:01,valid solution
