,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,total hour,validation,luby_cst,seed
3997,bandm,473,539,254947,53,147,8231,32,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:05,,,do_not_exist,do_not_exist
3998,bandm,473,539,254947,53,147,8231,32,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:03,,,do_not_exist,do_not_exist
3999,bandm,473,539,254947,53,147,8231,32,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4000,bandm,473,539,254947,53,147,8231,32,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4001,bandm,473,539,254947,53,147,8231,32,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4002,bandm,473,539,254947,53,147,8231,32,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4003,bandm,473,539,254947,53,147,8231,32,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4004,bandm,473,539,254947,53,147,8231,32,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4005,bandm,473,539,254947,53,147,8231,32,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4006,bandm,473,539,254947,53,147,8231,32,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4007,bandm,473,539,254947,53,147,8231,32,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4008,bandm,473,539,254947,53,147,8231,32,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:55,,no-solution-to-validate,do_not_exist,do_not_exist
4009,bandm,473,539,254947,53,147,8231,32,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:55,,no-solution-to-validate,do_not_exist,do_not_exist
4010,stair,468,566,264888,38,48,7586,119,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4011,stair,468,566,264888,38,48,7586,119,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:03,,,do_not_exist,do_not_exist
4012,stair,468,566,264888,38,48,7586,119,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:03,,,do_not_exist,do_not_exist
4013,stair,468,566,264888,38,48,7586,119,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4014,stair,468,566,264888,38,48,7586,119,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4015,stair,468,566,264888,38,48,7586,119,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4016,stair,468,566,264888,38,48,7586,119,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4017,stair,468,566,264888,38,48,7586,119,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4018,stair,468,566,264888,38,48,7586,119,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4019,stair,468,566,264888,38,48,7586,119,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4020,stair,468,566,264888,38,48,7586,119,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:50:51,,,do_not_exist,do_not_exist
4021,stair,468,566,264888,38,48,7586,119,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4022,stair,468,566,264888,38,48,7586,119,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:54,,no-solution-to-validate,do_not_exist,do_not_exist
4023,stair,468,566,264888,38,48,7586,119,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:52,,no-solution-to-validate,do_not_exist,do_not_exist
4024,fit2d,10501,27,283527,6,542,270746,0,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:02:23,,,do_not_exist,do_not_exist
4025,fit2d,10501,27,283527,6,542,270746,0,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:02:15,,,do_not_exist,do_not_exist
4026,fit2d,10501,27,283527,6,542,270746,0,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:02:33,,,do_not_exist,do_not_exist
4027,fit2d,10501,27,283527,6,542,270746,0,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:03:13,,,do_not_exist,do_not_exist
4028,fit2d,10501,27,283527,6,542,270746,0,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4029,fit2d,10501,27,283527,6,542,270746,0,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4030,fit2d,10501,27,283527,6,542,270746,0,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4031,fit2d,10501,27,283527,6,542,270746,0,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4032,fit2d,10501,27,283527,6,542,270746,0,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4033,fit2d,10501,27,283527,6,542,270746,0,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4034,fit2d,10501,27,283527,6,542,270746,0,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4035,fit2d,10501,27,283527,6,542,270746,0,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4036,fit2d,10501,27,283527,6,542,270746,0,0,algo,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4037,fit2d,10501,27,283527,6,542,270746,0,0,algo_enhanced,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4038,finnis,615,522,321030,172,63,2473,85,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4039,finnis,615,522,321030,172,63,2473,85,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:05,,,do_not_exist,do_not_exist
4040,finnis,615,522,321030,172,63,2473,85,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:05,,,do_not_exist,do_not_exist
4041,finnis,615,522,321030,172,63,2473,85,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:05,,,do_not_exist,do_not_exist
4042,finnis,615,522,321030,172,63,2473,85,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4043,finnis,615,522,321030,172,63,2473,85,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4044,finnis,615,522,321030,172,63,2473,85,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4045,finnis,615,522,321030,172,63,2473,85,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4046,finnis,615,522,321030,172,63,2473,85,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4047,finnis,615,522,321030,172,63,2473,85,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4048,finnis,615,522,321030,172,63,2473,85,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:50:59,,,do_not_exist,do_not_exist
4049,finnis,615,522,321030,172,63,2473,85,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4050,finnis,615,522,321030,172,63,2473,85,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:53,,no-solution-to-validate,do_not_exist,do_not_exist
4051,finnis,615,522,321030,172,63,2473,85,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:53,,no-solution-to-validate,do_not_exist,do_not_exist
4052,scagr25,501,648,324648,151,157,19995,5,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4053,scagr25,501,648,324648,151,157,19995,5,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4054,scagr25,501,648,324648,151,157,19995,5,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4055,scagr25,501,648,324648,151,157,19995,5,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4056,scagr25,501,648,324648,151,157,19995,5,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4057,scagr25,501,648,324648,151,157,19995,5,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4058,scagr25,501,648,324648,151,157,19995,5,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4059,scagr25,501,648,324648,151,157,19995,5,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4060,scagr25,501,648,324648,151,157,19995,5,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4061,scagr25,501,648,324648,151,157,19995,5,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4062,scagr25,501,648,324648,151,157,19995,5,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:50:48,,,do_not_exist,do_not_exist
4063,scagr25,501,648,324648,151,157,19995,5,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4064,scagr25,501,648,324648,151,157,19995,5,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:54,,no-solution-to-validate,do_not_exist,do_not_exist
4065,scagr25,501,648,324648,151,157,19995,5,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:54,,no-solution-to-validate,do_not_exist,do_not_exist
4066,degen2,535,666,356310,26,131,4207,162,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4067,degen2,535,666,356310,26,131,4207,162,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4068,degen2,535,666,356310,26,131,4207,162,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4069,degen2,535,666,356310,26,131,4207,162,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4070,degen2,535,666,356310,26,131,4207,162,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4071,degen2,535,666,356310,26,131,4207,162,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4072,degen2,535,666,356310,26,131,4207,162,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4073,degen2,535,666,356310,26,131,4207,162,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4074,degen2,535,666,356310,26,131,4207,162,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4075,degen2,535,666,356310,26,131,4207,162,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4076,degen2,535,666,356310,26,131,4207,162,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4077,degen2,535,666,356310,26,131,4207,162,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4078,degen2,535,666,356310,26,131,4207,162,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:25,,no-solution-to-validate,do_not_exist,do_not_exist
4079,degen2,535,666,356310,26,131,4207,162,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:25,,no-solution-to-validate,do_not_exist,do_not_exist
4080,tuff,588,622,365736,24,190,13368,77,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4081,tuff,588,622,365736,24,190,13368,77,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4082,tuff,588,622,365736,24,190,13368,77,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4083,tuff,588,622,365736,24,190,13368,77,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:05,,,do_not_exist,do_not_exist
4084,tuff,588,622,365736,24,190,13368,77,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4085,tuff,588,622,365736,24,190,13368,77,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4086,tuff,588,622,365736,24,190,13368,77,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4087,tuff,588,622,365736,24,190,13368,77,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4088,tuff,588,622,365736,24,190,13368,77,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4089,tuff,588,622,365736,24,190,13368,77,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4090,tuff,588,622,365736,24,190,13368,77,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:51:08,,,do_not_exist,do_not_exist
4091,tuff,588,622,365736,24,190,13368,77,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4092,tuff,588,622,365736,24,190,13368,77,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:57,,no-solution-to-validate,do_not_exist,do_not_exist
4093,tuff,588,622,365736,24,190,13368,77,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:56,,no-solution-to-validate,do_not_exist,do_not_exist
4094,grow15,646,601,388246,155,77,6346,113,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4095,grow15,646,601,388246,155,77,6346,113,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4096,grow15,646,601,388246,155,77,6346,113,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4097,grow15,646,601,388246,155,77,6346,113,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4098,grow15,646,601,388246,155,77,6346,113,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4099,grow15,646,601,388246,155,77,6346,113,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4100,grow15,646,601,388246,155,77,6346,113,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4101,grow15,646,601,388246,155,77,6346,113,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4102,grow15,646,601,388246,155,77,6346,113,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4103,grow15,646,601,388246,155,77,6346,113,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4104,grow15,646,601,388246,155,77,6346,113,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:51:24,,,do_not_exist,do_not_exist
4105,grow15,646,601,388246,155,77,6346,113,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4106,grow15,646,601,388246,155,77,6346,113,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:2:14,,no-solution-to-validate,do_not_exist,do_not_exist
4107,grow15,646,601,388246,155,77,6346,113,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:2:15,,no-solution-to-validate,do_not_exist,do_not_exist
4108,scsd6,1351,295,398545,97,429,29373,38,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4109,scsd6,1351,295,398545,97,429,29373,38,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:08,,,do_not_exist,do_not_exist
4110,scsd6,1351,295,398545,97,429,29373,38,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:14,,,do_not_exist,do_not_exist
4111,scsd6,1351,295,398545,97,429,29373,38,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4112,scsd6,1351,295,398545,97,429,29373,38,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4113,scsd6,1351,295,398545,97,429,29373,38,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4114,scsd6,1351,295,398545,97,429,29373,38,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4115,scsd6,1351,295,398545,97,429,29373,38,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4116,scsd6,1351,295,398545,97,429,29373,38,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4117,scsd6,1351,295,398545,97,429,29373,38,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4118,scsd6,1351,295,398545,97,429,29373,38,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4119,scsd6,1351,295,398545,97,429,29373,38,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4120,scsd6,1351,295,398545,97,429,29373,38,0,algo,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4121,scsd6,1351,295,398545,97,429,29373,38,0,algo_enhanced,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4122,etamacro,689,673,463697,210,138,31253,124,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4123,etamacro,689,673,463697,210,138,31253,124,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:06,,,do_not_exist,do_not_exist
4124,etamacro,689,673,463697,210,138,31253,124,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:04,,,do_not_exist,do_not_exist
4125,etamacro,689,673,463697,210,138,31253,124,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:07,,,do_not_exist,do_not_exist
4126,etamacro,689,673,463697,210,138,31253,124,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4127,etamacro,689,673,463697,210,138,31253,124,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4128,etamacro,689,673,463697,210,138,31253,124,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4129,etamacro,689,673,463697,210,138,31253,124,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4130,etamacro,689,673,463697,210,138,31253,124,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4131,etamacro,689,673,463697,210,138,31253,124,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4132,etamacro,689,673,463697,210,138,31253,124,0,permutation_model,chuffed,10,yes,not equal by permutation,netlib/,unknown due to timeout,45:51:29,,,do_not_exist,do_not_exist
4133,etamacro,689,673,463697,210,138,31253,124,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4134,etamacro,689,673,463697,210,138,31253,124,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:36,,no-solution-to-validate,do_not_exist,do_not_exist
4135,etamacro,689,673,463697,210,138,31253,124,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:36,,no-solution-to-validate,do_not_exist,do_not_exist
4136,standata,1076,516,555216,173,283,33442,93,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:11,,,do_not_exist,do_not_exist
4137,standata,1076,516,555216,173,283,33442,93,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4138,standata,1076,516,555216,173,283,33442,93,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4139,standata,1076,516,555216,173,283,33442,93,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:11,,,do_not_exist,do_not_exist
4140,standata,1076,516,555216,173,283,33442,93,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4141,standata,1076,516,555216,173,283,33442,93,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4142,standata,1076,516,555216,173,283,33442,93,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4143,standata,1076,516,555216,173,283,33442,93,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4144,standata,1076,516,555216,173,283,33442,93,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4145,standata,1076,516,555216,173,283,33442,93,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4146,standata,1076,516,555216,173,283,33442,93,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4147,standata,1076,516,555216,173,283,33442,93,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4148,standata,1076,516,555216,173,283,33442,93,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:2,,no-solution-to-validate,do_not_exist,do_not_exist
4149,standata,1076,516,555216,173,283,33442,93,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:3,,no-solution-to-validate,do_not_exist,do_not_exist
4150,standgub,1185,520,616200,162,301,13396,59,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:08,,,do_not_exist,do_not_exist
4151,standgub,1185,520,616200,162,301,13396,59,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4152,standgub,1185,520,616200,162,301,13396,59,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4153,standgub,1185,520,616200,162,301,13396,59,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4154,standgub,1185,520,616200,162,301,13396,59,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4155,standgub,1185,520,616200,162,301,13396,59,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4156,standgub,1185,520,616200,162,301,13396,59,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4157,standgub,1185,520,616200,162,301,13396,59,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4158,standgub,1185,520,616200,162,301,13396,59,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4159,standgub,1185,520,616200,162,301,13396,59,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4160,standgub,1185,520,616200,162,301,13396,59,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4161,standgub,1185,520,616200,162,301,13396,59,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4162,standgub,1185,520,616200,162,301,13396,59,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:43,,no-solution-to-validate,do_not_exist,do_not_exist
4163,standgub,1185,520,616200,162,301,13396,59,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:4:51,,no-solution-to-validate,do_not_exist,do_not_exist
