,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,validation
389,agg3,303,545,165135,171,102,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
390,agg3,303,545,165135,171,102,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:25:1,no-solution-to-validate
391,agg3,303,545,165135,171,102,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
392,agg2,303,545,165135,180,97,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
393,agg2,303,545,165135,180,97,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
394,agg2,303,545,165135,180,97,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:23,
395,agg2,303,545,165135,180,97,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
396,agg2,303,545,165135,180,97,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,netlib/,equivalent,01:07:34,approximate solution
397,agg2,303,545,165135,180,97,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
398,agg2,303,545,165135,180,97,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
399,agg2,303,545,165135,180,97,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
400,agg2,303,545,165135,180,97,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
401,agg2,303,545,165135,180,97,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
402,agg2,303,545,165135,180,97,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:22,
403,agg2,303,545,165135,180,97,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
404,agg2,303,545,165135,180,97,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:25:1,no-solution-to-validate
405,agg2,303,545,165135,180,97,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
406,sctap1,481,421,202501,137,89,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
407,sctap1,481,421,202501,137,89,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
408,sctap1,481,421,202501,137,89,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:58,
409,sctap1,481,421,202501,137,89,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
410,sctap1,481,421,202501,137,89,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
411,sctap1,481,421,202501,137,89,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
412,sctap1,481,421,202501,137,89,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
413,sctap1,481,421,202501,137,89,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
414,sctap1,481,421,202501,137,89,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
415,sctap1,481,421,202501,137,89,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
416,sctap1,481,421,202501,137,89,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:49,
417,sctap1,481,421,202501,137,89,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
418,sctap1,481,421,202501,137,89,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:25:1,no-solution-to-validate
419,sctap1,481,421,202501,137,89,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
420,scorpion,359,565,202835,127,116,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
421,scorpion,359,565,202835,127,116,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
422,scorpion,359,565,202835,127,116,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:30,
423,scorpion,359,565,202835,127,116,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
424,scorpion,359,565,202835,127,116,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
425,scorpion,359,565,202835,127,116,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
426,scorpion,359,565,202835,127,116,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
427,scorpion,359,565,202835,127,116,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
428,scorpion,359,565,202835,127,116,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
429,scorpion,359,565,202835,127,116,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
430,scorpion,359,565,202835,127,116,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:28,
431,scorpion,359,565,202835,127,116,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
432,scorpion,359,565,202835,127,116,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
433,scorpion,359,565,202835,127,116,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
434,boeing1,474,446,211404,107,136,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
435,boeing1,474,446,211404,107,136,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
436,boeing1,474,446,211404,107,136,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:43,
437,boeing1,474,446,211404,107,136,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
438,boeing1,474,446,211404,107,136,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
439,boeing1,474,446,211404,107,136,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
440,boeing1,474,446,211404,107,136,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
441,boeing1,474,446,211404,107,136,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
442,boeing1,474,446,211404,107,136,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
443,boeing1,474,446,211404,107,136,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
444,boeing1,474,446,211404,107,136,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:31,
445,boeing1,474,446,211404,107,136,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
446,boeing1,474,446,211404,107,136,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:25:1,no-solution-to-validate
447,boeing1,474,446,211404,107,136,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
448,scfxm1,458,469,214802,94,16,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
449,scfxm1,458,469,214802,94,16,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
450,scfxm1,458,469,214802,94,16,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:42,
451,scfxm1,458,469,214802,94,16,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
452,scfxm1,458,469,214802,94,16,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
453,scfxm1,458,469,214802,94,16,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
454,scfxm1,458,469,214802,94,16,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
455,scfxm1,458,469,214802,94,16,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
456,scfxm1,458,469,214802,94,16,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
457,scfxm1,458,469,214802,94,16,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
458,scfxm1,458,469,214802,94,16,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:43,
459,scfxm1,458,469,214802,94,16,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
460,scfxm1,458,469,214802,94,16,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
461,scfxm1,458,469,214802,94,16,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
462,bandm,473,539,254947,168,99,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
463,bandm,473,539,254947,168,99,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
464,bandm,473,539,254947,168,99,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:44,
465,bandm,473,539,254947,168,99,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
466,bandm,473,539,254947,168,99,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
467,bandm,473,539,254947,168,99,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
468,bandm,473,539,254947,168,99,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
469,bandm,473,539,254947,168,99,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
470,bandm,473,539,254947,168,99,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
471,bandm,473,539,254947,168,99,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
472,bandm,473,539,254947,168,99,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:07,
473,bandm,473,539,254947,168,99,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
474,bandm,473,539,254947,168,99,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:25:1,no-solution-to-validate
475,bandm,473,539,254947,168,99,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
476,stair,468,566,264888,150,26,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
477,stair,468,566,264888,150,26,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
478,stair,468,566,264888,150,26,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:00:49,
479,stair,468,566,264888,150,26,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
480,stair,468,566,264888,150,26,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
481,stair,468,566,264888,150,26,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
482,stair,468,566,264888,150,26,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
483,stair,468,566,264888,150,26,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
484,stair,468,566,264888,150,26,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
485,stair,468,566,264888,150,26,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
486,stair,468,566,264888,150,26,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:50,
487,stair,468,566,264888,150,26,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
488,stair,468,566,264888,150,26,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
489,stair,468,566,264888,150,26,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
490,fit2d,10501,27,283527,7,2063,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
491,fit2d,10501,27,283527,7,2063,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
492,fit2d,10501,27,283527,7,2063,0,0,0,theorem_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
493,fit2d,10501,27,283527,7,2063,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
494,fit2d,10501,27,283527,7,2063,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
495,fit2d,10501,27,283527,7,2063,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
496,fit2d,10501,27,283527,7,2063,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
497,fit2d,10501,27,283527,7,2063,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
498,fit2d,10501,27,283527,7,2063,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
499,fit2d,10501,27,283527,7,2063,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
500,fit2d,10501,27,283527,7,2063,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
501,fit2d,10501,27,283527,7,2063,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
502,fit2d,10501,27,283527,7,2063,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
503,fit2d,10501,27,283527,7,2063,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
504,finnis,615,522,321030,167,147,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
505,finnis,615,522,321030,167,147,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
506,finnis,615,522,321030,167,147,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:15,
507,finnis,615,522,321030,167,147,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
508,finnis,615,522,321030,167,147,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
509,finnis,615,522,321030,167,147,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
510,finnis,615,522,321030,167,147,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
511,finnis,615,522,321030,167,147,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
512,finnis,615,522,321030,167,147,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
513,finnis,615,522,321030,167,147,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
514,finnis,615,522,321030,167,147,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:31,
515,finnis,615,522,321030,167,147,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
516,finnis,615,522,321030,167,147,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
517,finnis,615,522,321030,167,147,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
518,scagr25,501,648,324648,154,145,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
519,scagr25,501,648,324648,154,145,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
520,scagr25,501,648,324648,154,145,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:02,
521,scagr25,501,648,324648,154,145,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
522,scagr25,501,648,324648,154,145,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
523,scagr25,501,648,324648,154,145,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
524,scagr25,501,648,324648,154,145,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
525,scagr25,501,648,324648,154,145,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
526,scagr25,501,648,324648,154,145,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
527,scagr25,501,648,324648,154,145,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
528,scagr25,501,648,324648,154,145,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:50:50,
529,scagr25,501,648,324648,154,145,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
530,scagr25,501,648,324648,154,145,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,72:0:0,no-solution-to-validate
531,scagr25,501,648,324648,154,145,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
532,degen2,535,666,356310,118,27,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
533,degen2,535,666,356310,118,27,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
534,degen2,535,666,356310,118,27,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:19,
535,degen2,535,666,356310,118,27,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
536,degen2,535,666,356310,118,27,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
537,degen2,535,666,356310,118,27,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
538,degen2,535,666,356310,118,27,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
539,degen2,535,666,356310,118,27,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
540,degen2,535,666,356310,118,27,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
541,degen2,535,666,356310,118,27,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
542,degen2,535,666,356310,118,27,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:31,
543,degen2,535,666,356310,118,27,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
544,degen2,535,666,356310,118,27,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:12:30,no-solution-to-validate
545,degen2,535,666,356310,118,27,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
546,tuff,588,622,365736,183,155,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
547,tuff,588,622,365736,183,155,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
548,tuff,588,622,365736,183,155,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:17,
549,tuff,588,622,365736,183,155,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
550,tuff,588,622,365736,183,155,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
551,tuff,588,622,365736,183,155,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
552,tuff,588,622,365736,183,155,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
553,tuff,588,622,365736,183,155,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
554,tuff,588,622,365736,183,155,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
555,tuff,588,622,365736,183,155,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
556,tuff,588,622,365736,183,155,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:26,
557,tuff,588,622,365736,183,155,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
558,tuff,588,622,365736,183,155,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
559,tuff,588,622,365736,183,155,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
560,grow15,646,601,388246,168,121,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
561,grow15,646,601,388246,168,121,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
562,grow15,646,601,388246,168,121,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:50,
563,grow15,646,601,388246,168,121,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
564,grow15,646,601,388246,168,121,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
565,grow15,646,601,388246,168,121,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
566,grow15,646,601,388246,168,121,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
567,grow15,646,601,388246,168,121,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
568,grow15,646,601,388246,168,121,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
569,grow15,646,601,388246,168,121,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
570,grow15,646,601,388246,168,121,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:24,
571,grow15,646,601,388246,168,121,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
572,grow15,646,601,388246,168,121,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
573,grow15,646,601,388246,168,121,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
574,scsd6,1351,295,398545,16,420,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
575,scsd6,1351,295,398545,16,420,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
576,scsd6,1351,295,398545,16,420,0,0,0,theorem_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
577,scsd6,1351,295,398545,16,420,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
578,scsd6,1351,295,398545,16,420,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
579,scsd6,1351,295,398545,16,420,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
580,scsd6,1351,295,398545,16,420,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
581,scsd6,1351,295,398545,16,420,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
582,scsd6,1351,295,398545,16,420,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
583,scsd6,1351,295,398545,16,420,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
584,scsd6,1351,295,398545,16,420,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
585,scsd6,1351,295,398545,16,420,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
586,scsd6,1351,295,398545,16,420,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:12:30,no-solution-to-validate
587,scsd6,1351,295,398545,16,420,0,0,0,algo_enhanced,no_solver,10,unknown-due-to-timeout,eq,netlib/,unknown,0:12:39,no-solution-to-validate
588,etamacro,689,673,463697,191,182,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
589,etamacro,689,673,463697,191,182,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
590,etamacro,689,673,463697,191,182,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,72:01:40,
591,etamacro,689,673,463697,191,182,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
592,etamacro,689,673,463697,191,182,0,0,0,quadratic_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
593,etamacro,689,673,463697,191,182,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
594,etamacro,689,673,463697,191,182,0,0,0,quadratic_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
595,etamacro,689,673,463697,191,182,0,0,0,quadratic_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
596,etamacro,689,673,463697,191,182,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
597,etamacro,689,673,463697,191,182,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
598,etamacro,689,673,463697,191,182,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,netlib/,unknown due to timeout,45:51:35,
599,etamacro,689,673,463697,191,182,0,0,0,permutation_model,gecode,1,unknown,equal by permutation,netlib/,unknown, ,no result file
600,etamacro,689,673,463697,191,182,0,0,0,algo,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
601,etamacro,689,673,463697,191,182,0,0,0,algo_enhanced,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,no result file
602,standata,1076,516,555216,63,283,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,netlib/,unknown, ,no result file
603,standata,1076,516,555216,63,283,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,netlib/,unknown, ,no result file
604,standata,1076,516,555216,63,283,0,0,0,theorem_model,chuffed,1,unknown,equal by permutation,netlib/,unknown, ,no result file
