,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,validation
523,Mat_polynomial40,92,87,8004,13,30,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
524,Mat_polynomial40,92,87,8004,13,30,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:21,valid solution
525,Mat_polynomial40,92,87,8004,13,30,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:32,valid solution
526,Mat_polynomial40,92,87,8004,13,30,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
527,Mat_polynomial40,92,87,8004,13,30,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
528,Mat_polynomial40,92,87,8004,13,30,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:06:06,valid solution
529,Mat_polynomial40,92,87,8004,13,30,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:28,valid solution
530,Mat_polynomial40,92,87,8004,13,30,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
531,Mat_polynomial40,92,87,8004,13,30,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
532,Mat_polynomial41,95,89,8455,26,27,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:48,valid solution
533,Mat_polynomial41,95,89,8455,26,27,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
534,Mat_polynomial41,95,89,8455,26,27,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:04:24,valid solution
535,Mat_polynomial41,95,89,8455,26,27,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:58,valid solution
536,Mat_polynomial41,95,89,8455,26,27,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:52,valid solution
537,Mat_polynomial41,95,89,8455,26,27,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,14:10:23,valid solution
538,Mat_polynomial41,95,89,8455,26,27,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:48,valid solution
539,Mat_polynomial41,95,89,8455,26,27,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:41,valid solution
540,Mat_polynomial41,95,89,8455,26,27,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
541,Mat_polynomial41,95,89,8455,26,27,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
542,Mat_polynomial41,95,89,8455,26,27,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
543,Mat_polynomial41,95,89,8455,26,27,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:33,valid solution
544,Mat_polynomial41,95,89,8455,26,27,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
545,Mat_polynomial41,95,89,8455,26,27,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
546,Mat_polynomial42,94,91,8554,21,19,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:31,valid solution
547,Mat_polynomial42,94,91,8554,21,19,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
548,Mat_polynomial42,94,91,8554,21,19,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:04:05,valid solution
549,Mat_polynomial42,94,91,8554,21,19,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:51,valid solution
550,Mat_polynomial42,94,91,8554,21,19,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:45,valid solution
551,Mat_polynomial42,94,91,8554,21,19,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
552,Mat_polynomial42,94,91,8554,21,19,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:07,valid solution
553,Mat_polynomial42,94,91,8554,21,19,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:58,valid solution
554,Mat_polynomial42,94,91,8554,21,19,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
555,Mat_polynomial42,94,91,8554,21,19,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
556,Mat_polynomial42,94,91,8554,21,19,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:06:01,valid solution
557,Mat_polynomial42,94,91,8554,21,19,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:27,valid solution
558,Mat_polynomial42,94,91,8554,21,19,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
559,Mat_polynomial42,94,91,8554,21,19,0,0,0,algo_enhanced,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,1:13:35,no-solution-to-validate
560,Mat_polynomial43,97,93,9021,17,18,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:03,valid solution
561,Mat_polynomial43,97,93,9021,17,18,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
562,Mat_polynomial43,97,93,9021,17,18,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:53,valid solution
563,Mat_polynomial43,97,93,9021,17,18,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:45,valid solution
564,Mat_polynomial43,97,93,9021,17,18,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:17,valid solution
565,Mat_polynomial43,97,93,9021,17,18,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,01:48:57,valid solution
566,Mat_polynomial43,97,93,9021,17,18,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:05,valid solution
567,Mat_polynomial43,97,93,9021,17,18,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:45,valid solution
568,Mat_polynomial43,97,93,9021,17,18,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
569,Mat_polynomial43,97,93,9021,17,18,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
570,Mat_polynomial43,97,93,9021,17,18,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:06:54,valid solution
571,Mat_polynomial43,97,93,9021,17,18,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:56,valid solution
572,Mat_polynomial43,97,93,9021,17,18,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
573,Mat_polynomial43,97,93,9021,17,18,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
574,Mat_polynomial44,100,95,9500,29,15,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:57,valid solution
575,Mat_polynomial44,100,95,9500,29,15,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
576,Mat_polynomial44,100,95,9500,29,15,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:05:19,valid solution
577,Mat_polynomial44,100,95,9500,29,15,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:20,valid solution
578,Mat_polynomial44,100,95,9500,29,15,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:47,valid solution
579,Mat_polynomial44,100,95,9500,29,15,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,06:04:27,valid solution
580,Mat_polynomial44,100,95,9500,29,15,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:31,valid solution
581,Mat_polynomial44,100,95,9500,29,15,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:20,valid solution
582,Mat_polynomial44,100,95,9500,29,15,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
583,Mat_polynomial44,100,95,9500,29,15,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
584,Mat_polynomial44,100,95,9500,29,15,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
585,Mat_polynomial44,100,95,9500,29,15,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:39,valid solution
586,Mat_polynomial44,100,95,9500,29,15,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
587,Mat_polynomial44,100,95,9500,29,15,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
588,Mat_polynomial45,55,49,2695,14,15,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:12,valid solution
589,Mat_polynomial45,55,49,2695,14,15,0,0,0,theorem_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,02:09:26,valid solution
590,Mat_polynomial45,55,49,2695,14,15,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:28,valid solution
591,Mat_polynomial45,55,49,2695,14,15,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:06,valid solution
592,Mat_polynomial45,55,49,2695,14,15,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:08,valid solution
593,Mat_polynomial45,55,49,2695,14,15,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:12,valid solution
594,Mat_polynomial45,55,49,2695,14,15,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:20,valid solution
595,Mat_polynomial45,55,49,2695,14,15,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:08,valid solution
596,Mat_polynomial45,55,49,2695,14,15,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
597,Mat_polynomial45,55,49,2695,14,15,0,0,0,permutation_model,coinbc,10,no,equal by permutation,polynomial_fitting/,not equivalent,07:13:19,
598,Mat_polynomial45,55,49,2695,14,15,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:42,valid solution
599,Mat_polynomial45,55,49,2695,14,15,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:04,valid solution
600,Mat_polynomial45,55,49,2695,14,15,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
601,Mat_polynomial45,55,49,2695,14,15,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
602,Mat_polynomial46,102,99,10098,29,8,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:06,valid solution
603,Mat_polynomial46,102,99,10098,29,8,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
604,Mat_polynomial46,102,99,10098,29,8,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:06:12,valid solution
605,Mat_polynomial46,102,99,10098,29,8,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:55,valid solution
606,Mat_polynomial46,102,99,10098,29,8,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:54,valid solution
607,Mat_polynomial46,102,99,10098,29,8,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
608,Mat_polynomial46,102,99,10098,29,8,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:05:57,valid solution
609,Mat_polynomial46,102,99,10098,29,8,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:05,valid solution
610,Mat_polynomial46,102,99,10098,29,8,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
611,Mat_polynomial46,102,99,10098,29,8,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
612,Mat_polynomial46,102,99,10098,29,8,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:11:11,valid solution
613,Mat_polynomial46,102,99,10098,29,8,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:15,valid solution
614,Mat_polynomial46,102,99,10098,29,8,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
615,Mat_polynomial46,102,99,10098,29,8,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
616,Mat_polynomial47,105,101,10605,26,32,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:22,valid solution
617,Mat_polynomial47,105,101,10605,26,32,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
618,Mat_polynomial47,105,101,10605,26,32,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:07:38,valid solution
619,Mat_polynomial47,105,101,10605,26,32,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:03,valid solution
620,Mat_polynomial47,105,101,10605,26,32,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:18,valid solution
621,Mat_polynomial47,105,101,10605,26,32,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,not equivalent,01:08:32,
622,Mat_polynomial47,105,101,10605,26,32,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:40,valid solution
623,Mat_polynomial47,105,101,10605,26,32,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:27,valid solution
624,Mat_polynomial47,105,101,10605,26,32,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
625,Mat_polynomial47,105,101,10605,26,32,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
626,Mat_polynomial47,105,101,10605,26,32,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:16:22,valid solution
627,Mat_polynomial47,105,101,10605,26,32,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:57,valid solution
628,Mat_polynomial47,105,101,10605,26,32,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
629,Mat_polynomial47,105,101,10605,26,32,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
630,Mat_polynomial48,108,103,11124,29,32,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:54,valid solution
631,Mat_polynomial48,108,103,11124,29,32,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
632,Mat_polynomial48,108,103,11124,29,32,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:13:01,valid solution
633,Mat_polynomial48,108,103,11124,29,32,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:37,valid solution
634,Mat_polynomial48,108,103,11124,29,32,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:39,valid solution
635,Mat_polynomial48,108,103,11124,29,32,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,not equivalent,11:10:00,
636,Mat_polynomial48,108,103,11124,29,32,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:04:38,valid solution
637,Mat_polynomial48,108,103,11124,29,32,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:29,valid solution
638,Mat_polynomial48,108,103,11124,29,32,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
639,Mat_polynomial48,108,103,11124,29,32,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
640,Mat_polynomial48,108,103,11124,29,32,0,0,0,permutation_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:23:14,valid solution
641,Mat_polynomial48,108,103,11124,29,32,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:00:59,valid solution
642,Mat_polynomial48,108,103,11124,29,32,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
643,Mat_polynomial48,108,103,11124,29,32,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:16:9,valid-solution
644,Mat_polynomial49,111,105,11655,32,9,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:09,valid solution
645,Mat_polynomial49,111,105,11655,32,9,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
646,Mat_polynomial49,111,105,11655,32,9,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:07:24,valid solution
647,Mat_polynomial49,111,105,11655,32,9,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:16,valid solution
648,Mat_polynomial49,111,105,11655,32,9,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:40,valid solution
649,Mat_polynomial49,111,105,11655,32,9,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,05:59:33,valid solution
650,Mat_polynomial49,111,105,11655,32,9,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:56,valid solution
651,Mat_polynomial49,111,105,11655,32,9,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:20,valid solution
652,Mat_polynomial49,111,105,11655,32,9,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
653,Mat_polynomial49,111,105,11655,32,9,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
654,Mat_polynomial49,111,105,11655,32,9,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
655,Mat_polynomial49,111,105,11655,32,9,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:46,valid solution
656,Mat_polynomial49,111,105,11655,32,9,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
657,Mat_polynomial49,111,105,11655,32,9,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
658,Mat_polynomial50,110,107,11770,34,34,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:49,valid solution
659,Mat_polynomial50,110,107,11770,34,34,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
660,Mat_polynomial50,110,107,11770,34,34,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:12:21,valid solution
661,Mat_polynomial50,110,107,11770,34,34,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:33,valid solution
662,Mat_polynomial50,110,107,11770,34,34,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:11,valid solution
663,Mat_polynomial50,110,107,11770,34,34,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,not equivalent,14:40:29,
664,Mat_polynomial50,110,107,11770,34,34,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:04,valid solution
665,Mat_polynomial50,110,107,11770,34,34,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:12,valid solution
666,Mat_polynomial50,110,107,11770,34,34,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
667,Mat_polynomial50,110,107,11770,34,34,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
668,Mat_polynomial50,110,107,11770,34,34,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,polynomial_fitting/,unknown due to timeout,48:00:07,
669,Mat_polynomial50,110,107,11770,34,34,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:09,valid solution
670,Mat_polynomial50,110,107,11770,34,34,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
671,Mat_polynomial50,110,107,11770,34,34,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:1,valid-solution
672,Mat_polynomial51,113,109,12317,32,4,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:50,valid solution
673,Mat_polynomial51,113,109,12317,32,4,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
674,Mat_polynomial51,113,109,12317,32,4,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:07:37,valid solution
675,Mat_polynomial51,113,109,12317,32,4,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:48,valid solution
676,Mat_polynomial51,113,109,12317,32,4,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,01:48:18,valid solution
677,Mat_polynomial51,113,109,12317,32,4,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,not equivalent,05:17:58,
678,Mat_polynomial51,113,109,12317,32,4,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:05:59,valid solution
679,Mat_polynomial51,113,109,12317,32,4,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:41,valid solution
680,Mat_polynomial51,113,109,12317,32,4,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
681,Mat_polynomial51,113,109,12317,32,4,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
682,Mat_polynomial51,113,109,12317,32,4,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
683,Mat_polynomial51,113,109,12317,32,4,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:07,valid solution
684,Mat_polynomial51,113,109,12317,32,4,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
685,Mat_polynomial51,113,109,12317,32,4,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:0,valid-solution
686,Mat_polynomial52,116,111,12876,32,36,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:28,valid solution
687,Mat_polynomial52,116,111,12876,32,36,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
688,Mat_polynomial52,116,111,12876,32,36,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:08:56,valid solution
689,Mat_polynomial52,116,111,12876,32,36,0,0,0,theorem_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:39,valid solution
690,Mat_polynomial52,116,111,12876,32,36,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:13,valid solution
691,Mat_polynomial52,116,111,12876,32,36,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,polynomial_fitting/,equivalent,10:30:34,valid solution
692,Mat_polynomial52,116,111,12876,32,36,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:02:50,valid solution
693,Mat_polynomial52,116,111,12876,32,36,0,0,0,quadratic_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:08,valid solution
694,Mat_polynomial52,116,111,12876,32,36,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
695,Mat_polynomial52,116,111,12876,32,36,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
696,Mat_polynomial52,116,111,12876,32,36,0,0,0,permutation_model,chuffed,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
697,Mat_polynomial52,116,111,12876,32,36,0,0,0,permutation_model,gecode,10,no,equal by permutation,polynomial_fitting/,equivalent,00:01:33,valid solution
698,Mat_polynomial52,116,111,12876,32,36,0,0,0,algo,no_solver,10,unknown-due-to-timeout,eq,polynomial_fitting/,unknown,0:31:30,no-solution-to-validate
699,Mat_polynomial52,116,111,12876,32,36,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,polynomial_fitting/,equivalent,0:0:1,valid-solution
700,Mat_polynomial53,119,113,13447,26,10,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,polynomial_fitting/,equivalent,00:03:49,valid solution
701,Mat_polynomial53,119,113,13447,26,10,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,polynomial_fitting/,unknown, ,no result file
702,Mat_polynomial53,119,113,13447,26,10,0,0,0,theorem_model,chuffed,10,no,equal by permutation,polynomial_fitting/,equivalent,00:09:38,valid solution
