,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,validation
325,Mat_knapsack25,42,40,1680,10,13,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:02,valid solution
326,Mat_knapsack25,42,40,1680,10,13,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:11,valid solution
327,Mat_knapsack25,42,40,1680,10,13,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:02:19,valid solution
328,Mat_knapsack25,42,40,1680,10,13,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:26,valid solution
329,Mat_knapsack25,42,40,1680,10,13,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:08,valid solution
330,Mat_knapsack25,42,40,1680,10,13,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
331,Mat_knapsack25,42,40,1680,10,13,0,0,0,permutation_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:26:54,valid solution
332,Mat_knapsack25,42,40,1680,10,13,0,0,0,permutation_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:13,valid solution
333,Mat_knapsack25,42,40,1680,10,13,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:02,valid solution
334,Mat_knapsack25,42,40,1680,10,13,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
335,Mat_knapsack25,42,40,1680,10,13,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
336,Mat_knapsack26,42,43,1806,12,1,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:05,valid solution
337,Mat_knapsack26,42,43,1806,12,1,0,0,0,theorem_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:12:16,valid solution
338,Mat_knapsack26,42,43,1806,12,1,0,0,0,theorem_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:09,valid solution
339,Mat_knapsack26,42,43,1806,12,1,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:02,valid solution
340,Mat_knapsack26,42,43,1806,12,1,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:07,valid solution
341,Mat_knapsack26,42,43,1806,12,1,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:22,valid solution
342,Mat_knapsack26,42,43,1806,12,1,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:41,valid solution
343,Mat_knapsack26,42,43,1806,12,1,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:08,valid solution
344,Mat_knapsack26,42,43,1806,12,1,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
345,Mat_knapsack26,42,43,1806,12,1,0,0,0,permutation_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:32:02,valid solution
346,Mat_knapsack26,42,43,1806,12,1,0,0,0,permutation_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:15,valid solution
347,Mat_knapsack26,42,43,1806,12,1,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:02,valid solution
348,Mat_knapsack26,42,43,1806,12,1,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
349,Mat_knapsack26,42,43,1806,12,1,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
350,Mat_knapsack27,45,44,1980,10,10,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:03,valid solution
351,Mat_knapsack27,45,44,1980,10,10,0,0,0,theorem_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:21:12,valid solution
352,Mat_knapsack27,45,44,1980,10,10,0,0,0,theorem_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:12,valid solution
353,Mat_knapsack27,45,44,1980,10,10,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:03,valid solution
354,Mat_knapsack27,45,44,1980,10,10,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:06,valid solution
355,Mat_knapsack27,45,44,1980,10,10,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:10:43,valid solution
356,Mat_knapsack27,45,44,1980,10,10,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:34,valid solution
357,Mat_knapsack27,45,44,1980,10,10,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:09,valid solution
358,Mat_knapsack27,45,44,1980,10,10,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
359,Mat_knapsack27,45,44,1980,10,10,0,0,0,permutation_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:45:10,valid solution
360,Mat_knapsack27,45,44,1980,10,10,0,0,0,permutation_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:19,valid solution
361,Mat_knapsack27,45,44,1980,10,10,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:02,valid solution
362,Mat_knapsack27,45,44,1980,10,10,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
363,Mat_knapsack27,45,44,1980,10,10,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:0,valid-solution
364,Mat_knapsack28,48,45,2160,12,17,0,0,0,theorem_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:04,valid solution
365,Mat_knapsack28,48,45,2160,12,17,0,0,0,theorem_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:35:51,valid solution
366,Mat_knapsack28,48,45,2160,12,17,0,0,0,theorem_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:15,valid solution
367,Mat_knapsack28,48,45,2160,12,17,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:04,valid solution
368,Mat_knapsack28,48,45,2160,12,17,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:09,valid solution
369,Mat_knapsack28,48,45,2160,12,17,0,0,0,quadratic_model,coinbc,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:07:31,valid solution
370,Mat_knapsack28,48,45,2160,12,17,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:38,valid solution
